,subject,trial,rt,choice,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2,n_items,dataset
39173,115,739,1470.0,1.0,7.0,10.0,,0.4493927125506073,0.5506072874493927,,2,tavares2017
39175,115,741,1026.0,1.0,4.0,7.0,,0.2868525896414343,0.7131474103585658,,2,tavares2017
39177,115,743,984.0,0.0,7.0,1.0,,0.5384615384615384,0.4615384615384616,,2,tavares2017
39179,115,745,2300.0,1.0,7.0,1.0,,0.5049382716049383,0.4950617283950618,,2,tavares2017
39181,115,747,3278.0,1.0,4.0,10.0,,0.41996699669966997,0.5800330033003299,,2,tavares2017
39183,115,749,1008.0,0.0,1.0,7.0,,0.6366559485530546,0.3633440514469453,,2,tavares2017
39185,115,751,622.0,0.0,7.0,1.0,,1.0,0.0,,2,tavares2017
39187,115,753,696.0,0.0,10.0,1.0,,0.4294478527607362,0.5705521472392638,,2,tavares2017
39189,115,755,806.0,1.0,1.0,10.0,,0.4779116465863454,0.5220883534136547,,2,tavares2017
39191,115,757,1614.0,0.0,10.0,7.0,,0.4044444444444445,0.5955555555555555,,2,tavares2017
39193,115,759,1010.0,1.0,1.0,7.0,,0.3958333333333333,0.6041666666666666,,2,tavares2017
39195,115,761,2552.0,1.0,4.0,4.0,,0.4725168756027001,0.5274831243972999,,2,tavares2017
39197,115,763,1608.0,1.0,1.0,4.0,,0.3005272407732865,0.6994727592267135,,2,tavares2017
39199,115,765,864.0,1.0,1.0,7.0,,0.30855018587360594,0.6914498141263941,,2,tavares2017
39201,115,767,660.0,0.0,7.0,1.0,,0.6071428571428571,0.3928571428571429,,2,tavares2017
39203,115,769,572.0,0.0,7.0,1.0,,1.0,0.0,,2,tavares2017
39205,115,771,1210.0,0.0,10.0,7.0,,0.6075,0.3925,,2,tavares2017
39207,115,773,814.0,1.0,4.0,7.0,,0.3713080168776372,0.6286919831223629,,2,tavares2017
39209,115,775,792.0,0.0,10.0,4.0,,0.6864864864864865,0.31351351351351353,,2,tavares2017
39211,115,777,8308.0,1.0,1.0,1.0,,0.17354925775978408,0.826450742240216,,2,tavares2017
39213,115,779,5020.0,1.0,4.0,1.0,,0.2614308768154922,0.7385691231845078,,2,tavares2017
39215,115,781,1044.0,0.0,10.0,1.0,,0.6676646706586826,0.3323353293413174,,2,tavares2017
39217,115,783,1444.0,1.0,4.0,4.0,,0.5400696864111498,0.4599303135888502,,2,tavares2017
39219,115,785,1414.0,1.0,4.0,10.0,,0.0,1.0,,2,tavares2017
39221,115,787,1114.0,1.0,7.0,10.0,,0.2842377260981912,0.7157622739018088,,2,tavares2017
39223,115,789,804.0,1.0,4.0,7.0,,0.368,0.632,,2,tavares2017
39225,115,791,672.0,1.0,4.0,10.0,,0.3725490196078432,0.6274509803921569,,2,tavares2017
39227,115,793,1634.0,0.0,4.0,1.0,,0.8038277511961722,0.19617224880382766,,2,tavares2017
39229,115,795,2624.0,0.0,1.0,10.0,,0.5302593659942363,0.4697406340057637,,2,tavares2017
39231,115,797,958.0,0.0,4.0,1.0,,0.5551470588235294,0.44485294117647056,,2,tavares2017
39233,115,799,4310.0,0.0,1.0,4.0,,0.35683760683760685,0.6431623931623932,,2,tavares2017
39235,115,801,600.0,0.0,10.0,1.0,,1.0,0.0,,2,tavares2017
39237,115,803,1054.0,0.0,10.0,7.0,,0.3652173913043478,0.6347826086956522,,2,tavares2017
39239,115,805,844.0,1.0,7.0,4.0,,0.3068592057761733,0.6931407942238267,,2,tavares2017
39241,115,807,892.0,1.0,1.0,7.0,,0.3311036789297659,0.6688963210702341,,2,tavares2017
39243,115,809,894.0,1.0,7.0,10.0,,0.26402640264026395,0.735973597359736,,2,tavares2017
39245,115,811,1040.0,0.0,1.0,7.0,,0.5438066465256798,0.4561933534743202,,2,tavares2017
39247,115,813,710.0,0.0,10.0,1.0,,1.0,0.0,,2,tavares2017
39249,115,815,1310.0,0.0,7.0,1.0,,0.591792656587473,0.4082073434125271,,2,tavares2017
39251,115,817,618.0,0.0,4.0,1.0,,0.8666666666666667,0.13333333333333333,,2,tavares2017
39253,115,819,858.0,1.0,4.0,7.0,,0.2530120481927711,0.7469879518072289,,2,tavares2017
39255,115,821,1558.0,1.0,1.0,4.0,,0.5458248472505092,0.4541751527494908,,2,tavares2017
39257,115,823,1518.0,0.0,7.0,1.0,,0.5546719681908548,0.4453280318091452,,2,tavares2017
39259,115,825,1130.0,0.0,10.0,1.0,,0.7154696132596685,0.2845303867403315,,2,tavares2017
39261,115,827,1528.0,1.0,1.0,4.0,,0.4420289855072464,0.5579710144927537,,2,tavares2017
39263,115,829,650.0,1.0,4.0,7.0,,0.475177304964539,0.524822695035461,,2,tavares2017
39265,115,831,694.0,1.0,7.0,7.0,,0.3975903614457832,0.6024096385542169,,2,tavares2017
39267,115,833,1574.0,0.0,4.0,1.0,,0.6301115241635687,0.3698884758364313,,2,tavares2017
39269,115,835,692.0,1.0,4.0,1.0,,0.41025641025641024,0.5897435897435898,,2,tavares2017
39271,115,837,836.0,1.0,7.0,4.0,,0.3148148148148148,0.6851851851851852,,2,tavares2017
39273,115,839,714.0,0.0,7.0,10.0,,0.5026178010471204,0.4973821989528796,,2,tavares2017
39275,115,841,1202.0,0.0,4.0,1.0,,0.6650366748166259,0.3349633251833741,,2,tavares2017
39277,115,843,1094.0,0.0,7.0,4.0,,0.7223796033994334,0.2776203966005666,,2,tavares2017
39279,115,845,1150.0,1.0,1.0,4.0,,0.18439716312056734,0.8156028368794326,,2,tavares2017
39281,115,847,892.0,1.0,4.0,7.0,,0.6217228464419475,0.3782771535580524,,2,tavares2017
39283,115,849,674.0,1.0,1.0,7.0,,0.4342857142857143,0.5657142857142857,,2,tavares2017
39285,115,851,938.0,0.0,7.0,1.0,,0.6007462686567164,0.3992537313432836,,2,tavares2017
39287,115,853,1838.0,0.0,4.0,7.0,,0.4850993377483444,0.5149006622516556,,2,tavares2017
39289,115,855,1038.0,0.0,7.0,4.0,,0.6978851963746223,0.3021148036253776,,2,tavares2017
39291,115,857,1632.0,1.0,7.0,10.0,,0.4750889679715303,0.5249110320284698,,2,tavares2017
39293,115,859,832.0,1.0,7.0,7.0,,0.3295019157088123,0.6704980842911877,,2,tavares2017
39295,115,861,1944.0,0.0,10.0,4.0,,0.5503355704697986,0.44966442953020136,,2,tavares2017
39297,115,863,804.0,0.0,7.0,4.0,,1.0,0.0,,2,tavares2017
39299,115,865,886.0,1.0,7.0,7.0,,0.3498233215547703,0.6501766784452296,,2,tavares2017
39301,115,867,1192.0,1.0,1.0,1.0,,0.34472934472934474,0.6552706552706553,,2,tavares2017
39303,115,869,742.0,1.0,7.0,4.0,,0.4154589371980677,0.5845410628019324,,2,tavares2017
39305,115,871,652.0,1.0,4.0,7.0,,0.371584699453552,0.6284153005464481,,2,tavares2017
39307,115,873,768.0,1.0,1.0,4.0,,0.0,1.0,,2,tavares2017
39309,115,875,658.0,1.0,1.0,4.0,,0.4878048780487805,0.5121951219512195,,2,tavares2017
39311,115,877,1198.0,1.0,7.0,10.0,,0.2517162471395881,0.7482837528604119,,2,tavares2017
39313,115,879,836.0,1.0,1.0,7.0,,0.2828685258964144,0.7171314741035857,,2,tavares2017
39315,115,881,1090.0,1.0,10.0,7.0,,0.7676470588235295,0.2323529411764706,,2,tavares2017
39317,115,883,888.0,1.0,1.0,4.0,,0.2263513513513513,0.7736486486486487,,2,tavares2017
39319,115,885,1096.0,0.0,4.0,7.0,,0.6220472440944882,0.3779527559055118,,2,tavares2017
39321,115,887,858.0,1.0,4.0,10.0,,0.4483985765124555,0.5516014234875445,,2,tavares2017
39323,115,889,826.0,1.0,4.0,4.0,,0.3127572016460905,0.6872427983539094,,2,tavares2017
39325,115,891,1712.0,0.0,10.0,4.0,,0.5716753022452504,0.4283246977547496,,2,tavares2017
39327,115,893,670.0,0.0,7.0,1.0,,0.4768211920529801,0.5231788079470199,,2,tavares2017
39329,115,895,856.0,0.0,4.0,1.0,,0.5537974683544303,0.4462025316455696,,2,tavares2017
39331,115,897,754.0,0.0,10.0,1.0,,1.0,0.0,,2,tavares2017
39333,115,899,720.0,1.0,4.0,10.0,,0.3640776699029126,0.6359223300970874,,2,tavares2017
39335,115,901,1336.0,0.0,7.0,1.0,,0.6441717791411042,0.3558282208588957,,2,tavares2017
39337,115,903,974.0,1.0,1.0,4.0,,0.311178247734139,0.6888217522658611,,2,tavares2017
39339,115,905,1316.0,0.0,4.0,1.0,,0.6216814159292036,0.3783185840707965,,2,tavares2017
39341,115,907,922.0,1.0,4.0,10.0,,0.3704918032786885,0.6295081967213115,,2,tavares2017
39343,115,909,1034.0,0.0,4.0,4.0,,0.5015015015015015,0.4984984984984985,,2,tavares2017
39345,115,911,876.0,0.0,10.0,4.0,,0.7345132743362832,0.26548672566371684,,2,tavares2017
39347,115,913,1680.0,0.0,4.0,1.0,,0.5591836734693878,0.44081632653061226,,2,tavares2017
39349,115,915,862.0,0.0,10.0,4.0,,0.5782608695652174,0.4217391304347826,,2,tavares2017
39351,115,917,1084.0,1.0,7.0,10.0,,0.2538860103626943,0.7461139896373057,,2,tavares2017
39353,115,919,1208.0,0.0,7.0,4.0,,0.29554655870445345,0.7044534412955465,,2,tavares2017
39355,115,921,1146.0,0.0,7.0,1.0,,0.5718015665796344,0.4281984334203655,,2,tavares2017
39357,115,923,724.0,1.0,1.0,1.0,,0.3901098901098901,0.6098901098901099,,2,tavares2017
39359,115,925,974.0,1.0,1.0,7.0,,0.2259615384615385,0.7740384615384616,,2,tavares2017
39361,115,927,1344.0,0.0,1.0,1.0,,0.615071283095723,0.38492871690427705,,2,tavares2017
39363,115,929,910.0,0.0,7.0,7.0,,0.6826568265682657,0.3173431734317343,,2,tavares2017
39365,115,931,868.0,0.0,1.0,7.0,,0.6260504201680672,0.3739495798319328,,2,tavares2017
39367,115,933,658.0,1.0,1.0,1.0,,0.53125,0.46875,,2,tavares2017
39369,115,935,1108.0,0.0,1.0,1.0,,0.6821917808219178,0.3178082191780822,,2,tavares2017
39371,115,937,792.0,1.0,7.0,1.0,,0.3359683794466403,0.6640316205533597,,2,tavares2017
39373,115,939,1012.0,0.0,7.0,7.0,,0.5132743362831859,0.4867256637168141,,2,tavares2017
39375,115,941,824.0,1.0,7.0,1.0,,0.5327868852459017,0.4672131147540984,,2,tavares2017
39377,115,943,1186.0,0.0,10.0,7.0,,0.5699745547073791,0.4300254452926209,,2,tavares2017
39379,115,945,626.0,1.0,4.0,4.0,,0.5,0.5,,2,tavares2017
39381,115,947,714.0,0.0,7.0,4.0,,1.0,0.0,,2,tavares2017
39383,115,949,670.0,0.0,7.0,4.0,,1.0,0.0,,2,tavares2017
39385,115,951,962.0,0.0,10.0,7.0,,0.2907488986784141,0.7092511013215859,,2,tavares2017
39387,115,953,852.0,0.0,7.0,1.0,,0.6144067796610171,0.3855932203389831,,2,tavares2017
39389,115,955,794.0,0.0,10.0,1.0,,0.4876543209876543,0.5123456790123457,,2,tavares2017
39391,115,957,3298.0,1.0,1.0,7.0,,0.211416490486258,0.7885835095137421,,2,tavares2017
39393,115,959,772.0,0.0,4.0,4.0,,1.0,0.0,,2,tavares2017
39395,115,961,964.0,1.0,4.0,1.0,,0.2556390977443609,0.7443609022556391,,2,tavares2017
39397,115,963,1282.0,0.0,4.0,1.0,,0.5225563909774437,0.4774436090225564,,2,tavares2017
39399,115,965,588.0,0.0,7.0,7.0,,1.0,0.0,,2,tavares2017
39401,115,967,648.0,0.0,4.0,7.0,,0.5028901734104047,0.4971098265895954,,2,tavares2017
39403,115,969,682.0,1.0,4.0,1.0,,0.0,1.0,,2,tavares2017
39405,115,971,854.0,1.0,4.0,1.0,,0.6992753623188406,0.3007246376811594,,2,tavares2017
39407,115,973,826.0,0.0,4.0,1.0,,0.5894736842105263,0.4105263157894737,,2,tavares2017
39409,115,975,1510.0,0.0,1.0,4.0,,0.4768611670020121,0.5231388329979879,,2,tavares2017
39411,115,977,730.0,0.0,10.0,7.0,,0.6322580645161291,0.36774193548387096,,2,tavares2017
39413,115,979,722.0,1.0,4.0,4.0,,0.485,0.515,,2,tavares2017
39415,115,981,652.0,1.0,1.0,7.0,,0.5561797752808989,0.4438202247191011,,2,tavares2017
39417,115,983,930.0,0.0,7.0,10.0,,0.6931818181818182,0.3068181818181818,,2,tavares2017
39419,115,985,778.0,1.0,4.0,4.0,,0.3703703703703704,0.6296296296296297,,2,tavares2017
39421,115,987,894.0,0.0,7.0,4.0,,0.7276785714285714,0.2723214285714285,,2,tavares2017
39423,115,989,1292.0,1.0,10.0,4.0,,0.4811320754716981,0.5188679245283019,,2,tavares2017
39425,115,991,824.0,1.0,7.0,1.0,,0.4636015325670498,0.5363984674329502,,2,tavares2017
39427,115,993,862.0,1.0,4.0,10.0,,0.23507462686567165,0.7649253731343284,,2,tavares2017
39429,115,995,672.0,1.0,4.0,7.0,,0.389937106918239,0.610062893081761,,2,tavares2017
39432,116,1,2962.0,0.0,7.0,4.0,,0.5004541326067211,0.4995458673932788,,2,tavares2017
39434,116,3,2501.0,0.0,7.0,1.0,,0.4971941638608306,0.5028058361391695,,2,tavares2017
39436,116,5,3416.0,0.0,10.0,4.0,,0.8484126984126984,0.15158730158730158,,2,tavares2017
39438,116,7,8104.0,1.0,1.0,7.0,,0.5226628895184136,0.4773371104815864,,2,tavares2017
39440,116,9,2389.0,1.0,4.0,7.0,,0.4219590958019376,0.5780409041980624,,2,tavares2017
39442,116,11,2471.0,1.0,7.0,4.0,,0.2289416846652268,0.7710583153347732,,2,tavares2017
39444,116,13,6358.0,0.0,1.0,1.0,,0.4411544227886057,0.5588455772113943,,2,tavares2017
39446,116,15,4100.0,0.0,10.0,4.0,,0.6842105263157895,0.3157894736842105,,2,tavares2017
39448,116,17,3114.0,1.0,1.0,4.0,,0.334916864608076,0.665083135391924,,2,tavares2017
39450,116,19,2000.0,1.0,1.0,7.0,,0.22446236559139784,0.7755376344086021,,2,tavares2017
39452,116,21,2629.0,1.0,1.0,7.0,,0.14492753623188406,0.855072463768116,,2,tavares2017
39454,116,23,5162.0,1.0,7.0,10.0,,0.5413602941176471,0.4586397058823529,,2,tavares2017
39456,116,25,2054.0,0.0,10.0,7.0,,0.7231543624161074,0.27684563758389263,,2,tavares2017
39458,116,27,2147.0,0.0,7.0,4.0,,0.5864553314121037,0.4135446685878961,,2,tavares2017
39460,116,29,7693.0,0.0,10.0,7.0,,0.5895854744775608,0.4104145255224392,,2,tavares2017
39462,116,31,1659.0,0.0,4.0,1.0,,0.7074829931972789,0.2925170068027211,,2,tavares2017
39464,116,33,7362.0,1.0,1.0,4.0,,0.6180371352785146,0.3819628647214854,,2,tavares2017
39466,116,35,8851.0,1.0,1.0,7.0,,0.23405814805765945,0.7659418519423405,,2,tavares2017
39468,116,37,875.0,0.0,7.0,1.0,,0.7325581395348837,0.26744186046511625,,2,tavares2017
39470,116,39,3241.0,0.0,4.0,1.0,,0.47809878844361603,0.5219012115563839,,2,tavares2017
39472,116,41,1815.0,0.0,4.0,4.0,,0.6577181208053692,0.3422818791946309,,2,tavares2017
39474,116,43,3420.0,1.0,4.0,7.0,,0.4005763688760807,0.5994236311239193,,2,tavares2017
39476,116,45,9111.0,0.0,4.0,10.0,,0.6789429294349171,0.3210570705650829,,2,tavares2017
39478,116,47,1749.0,0.0,4.0,4.0,,0.676923076923077,0.3230769230769231,,2,tavares2017
39480,116,49,12963.0,0.0,4.0,1.0,,0.7337970817780795,0.2662029182219206,,2,tavares2017
39482,116,51,1333.0,0.0,10.0,4.0,,0.6241299303944315,0.3758700696055685,,2,tavares2017
39484,116,53,1759.0,0.0,7.0,1.0,,0.7822410147991543,0.21775898520084566,,2,tavares2017
39486,116,55,3739.0,1.0,1.0,7.0,,0.3913948646773073,0.6086051353226926,,2,tavares2017
39488,116,57,3738.0,1.0,1.0,4.0,,0.4046740467404674,0.5953259532595326,,2,tavares2017
39490,116,59,5021.0,1.0,4.0,10.0,,0.5175592625109745,0.4824407374890254,,2,tavares2017
39492,116,61,4699.0,0.0,4.0,7.0,,0.4733616218764734,0.5266383781235267,,2,tavares2017
39494,116,63,3974.0,1.0,1.0,7.0,,0.2009264620729589,0.7990735379270412,,2,tavares2017
39496,116,65,1290.0,0.0,10.0,1.0,,0.5701754385964912,0.4298245614035088,,2,tavares2017
39498,116,67,11005.0,1.0,4.0,4.0,,0.5762577053092066,0.4237422946907934,,2,tavares2017
39500,116,69,15369.0,1.0,1.0,4.0,,0.6391168425166079,0.36088315748339206,,2,tavares2017
39502,116,71,1841.0,0.0,4.0,1.0,,0.6555232558139535,0.3444767441860465,,2,tavares2017
39504,116,73,1237.0,1.0,1.0,10.0,,0.3203661327231121,0.6796338672768879,,2,tavares2017
39506,116,75,1309.0,0.0,10.0,7.0,,0.8044806517311609,0.1955193482688391,,2,tavares2017
39508,116,77,3979.0,0.0,1.0,4.0,,0.5290482076637825,0.4709517923362175,,2,tavares2017
39510,116,79,880.0,0.0,7.0,4.0,,0.6451612903225806,0.3548387096774194,,2,tavares2017
39512,116,81,943.0,0.0,7.0,1.0,,0.6901408450704225,0.30985915492957744,,2,tavares2017
39514,116,83,1049.0,0.0,7.0,4.0,,0.8132295719844358,0.1867704280155642,,2,tavares2017
39516,116,85,1329.0,0.0,7.0,4.0,,0.4527472527472528,0.5472527472527473,,2,tavares2017
39518,116,87,1490.0,1.0,1.0,10.0,,0.2023121387283237,0.7976878612716763,,2,tavares2017
39520,116,89,1911.0,1.0,1.0,7.0,,0.309114927344782,0.6908850726552179,,2,tavares2017
39522,116,91,4549.0,0.0,1.0,1.0,,0.5217391304347826,0.4782608695652174,,2,tavares2017
39524,116,93,1505.0,0.0,10.0,4.0,,0.5636007827788649,0.43639921722113495,,2,tavares2017
39526,116,95,1409.0,0.0,7.0,1.0,,0.75,0.25,,2,tavares2017
39528,116,97,1709.0,0.0,1.0,4.0,,0.6872909698996655,0.3127090301003345,,2,tavares2017
39530,116,99,2671.0,0.0,7.0,4.0,,0.8639212175470009,0.1360787824529991,,2,tavares2017
39532,116,101,1601.0,1.0,4.0,7.0,,0.29,0.71,,2,tavares2017
39534,116,103,5393.0,0.0,4.0,1.0,,0.7487479131886478,0.25125208681135225,,2,tavares2017
39536,116,105,2095.0,1.0,1.0,4.0,,0.1376470588235294,0.8623529411764705,,2,tavares2017
39538,116,107,919.0,0.0,10.0,1.0,,0.714765100671141,0.28523489932885904,,2,tavares2017
39540,116,109,1595.0,0.0,4.0,1.0,,0.5519348268839104,0.4480651731160896,,2,tavares2017
39542,116,111,8655.0,0.0,7.0,10.0,,0.3648387985670984,0.6351612014329017,,2,tavares2017
39544,116,113,1380.0,0.0,10.0,4.0,,0.6255060728744939,0.3744939271255061,,2,tavares2017
39546,116,115,917.0,0.0,7.0,1.0,,0.6655737704918033,0.3344262295081967,,2,tavares2017
39548,116,117,1353.0,1.0,1.0,7.0,,0.0,1.0,,2,tavares2017
39550,116,119,2521.0,0.0,4.0,1.0,,0.6060924369747899,0.3939075630252101,,2,tavares2017
39552,116,121,1597.0,1.0,7.0,7.0,,0.11244979919678716,0.8875502008032129,,2,tavares2017
39554,116,123,2713.0,0.0,10.0,7.0,,0.7171837708830548,0.2828162291169451,,2,tavares2017
39556,116,125,1197.0,1.0,4.0,4.0,,0.4768856447688564,0.5231143552311436,,2,tavares2017
39558,116,127,2611.0,0.0,1.0,4.0,,0.7853705486044273,0.21462945139557266,,2,tavares2017
39560,116,129,2271.0,0.0,7.0,7.0,,0.6684665226781857,0.33153347732181426,,2,tavares2017
39562,116,131,2017.0,0.0,4.0,4.0,,0.6159695817490495,0.3840304182509506,,2,tavares2017
39564,116,133,1622.0,0.0,7.0,4.0,,0.6716417910447762,0.3283582089552239,,2,tavares2017
39566,116,135,2231.0,0.0,7.0,4.0,,0.4292168674698795,0.5707831325301205,,2,tavares2017
39568,116,137,3144.0,1.0,1.0,10.0,,0.4941724941724942,0.5058275058275058,,2,tavares2017
39570,116,139,12053.0,1.0,7.0,7.0,,0.4535008976660682,0.5464991023339317,,2,tavares2017
39572,116,141,2969.0,0.0,7.0,4.0,,0.6818572656921754,0.3181427343078246,,2,tavares2017
39574,116,143,2089.0,1.0,4.0,7.0,,0.1377899045020464,0.8622100954979536,,2,tavares2017
39576,116,145,2689.0,1.0,7.0,10.0,,0.3436241610738255,0.6563758389261745,,2,tavares2017
39578,116,147,1765.0,1.0,1.0,4.0,,0.4009819967266776,0.5990180032733224,,2,tavares2017
39580,116,149,2115.0,0.0,4.0,7.0,,0.8379396984924623,0.1620603015075377,,2,tavares2017
39582,116,151,3136.0,0.0,7.0,4.0,,0.4317841079460271,0.568215892053973,,2,tavares2017
39584,116,153,1301.0,1.0,4.0,10.0,,0.14193548387096774,0.8580645161290322,,2,tavares2017
39586,116,155,987.0,0.0,7.0,4.0,,1.0,0.0,,2,tavares2017
39588,116,157,1671.0,1.0,4.0,7.0,,0.3194444444444444,0.6805555555555556,,2,tavares2017
39590,116,159,3529.0,0.0,7.0,4.0,,0.5998134328358209,0.4001865671641791,,2,tavares2017
39592,116,161,943.0,0.0,10.0,1.0,,0.5982532751091703,0.4017467248908297,,2,tavares2017
39594,116,163,3911.0,0.0,7.0,7.0,,0.3609933373712901,0.6390066626287099,,2,tavares2017
39596,116,165,3744.0,1.0,1.0,7.0,,0.4032616753150482,0.5967383246849518,,2,tavares2017
39598,116,167,2113.0,1.0,1.0,4.0,,0.4371184371184371,0.5628815628815629,,2,tavares2017
39600,116,169,1302.0,0.0,7.0,4.0,,0.6479481641468683,0.35205183585313177,,2,tavares2017
39602,116,171,1063.0,1.0,4.0,7.0,,0.2470588235294117,0.7529411764705882,,2,tavares2017
39604,116,173,1191.0,0.0,10.0,7.0,,0.6381215469613261,0.3618784530386741,,2,tavares2017
39606,116,175,1671.0,0.0,7.0,4.0,,0.7512355848434926,0.2487644151565074,,2,tavares2017
39608,116,177,1819.0,0.0,4.0,1.0,,0.800557880055788,0.199442119944212,,2,tavares2017
39610,116,179,3305.0,0.0,1.0,1.0,,0.3829787234042553,0.6170212765957447,,2,tavares2017
39612,116,181,1997.0,1.0,1.0,10.0,,0.2468354430379747,0.7531645569620253,,2,tavares2017
39614,116,183,3495.0,0.0,4.0,1.0,,0.6162464985994398,0.38375350140056025,,2,tavares2017
39616,116,185,1575.0,0.0,4.0,10.0,,0.7285223367697594,0.2714776632302405,,2,tavares2017
39618,116,187,3330.0,0.0,7.0,10.0,,0.6017699115044248,0.3982300884955752,,2,tavares2017
39620,116,189,3427.0,0.0,10.0,7.0,,0.713946117274168,0.286053882725832,,2,tavares2017
39622,116,191,879.0,0.0,10.0,4.0,,0.6983240223463687,0.3016759776536313,,2,tavares2017
39624,116,193,6355.0,1.0,4.0,7.0,,0.4889135254988913,0.5110864745011087,,2,tavares2017
39626,116,195,731.0,0.0,7.0,10.0,,0.6685393258426966,0.3314606741573033,,2,tavares2017
39628,116,197,3303.0,0.0,4.0,1.0,,0.8718887262079063,0.1281112737920937,,2,tavares2017
39630,116,199,2171.0,1.0,4.0,7.0,,0.1628440366972477,0.8371559633027523,,2,tavares2017
39632,116,201,1372.0,1.0,1.0,1.0,,0.4801864801864802,0.5198135198135199,,2,tavares2017
39634,116,203,977.0,0.0,10.0,7.0,,1.0,0.0,,2,tavares2017
39636,116,205,2491.0,0.0,7.0,1.0,,0.2213225371120108,0.7786774628879892,,2,tavares2017
39638,116,207,1151.0,1.0,7.0,7.0,,0.4417910447761194,0.5582089552238806,,2,tavares2017
39640,116,209,1003.0,0.0,10.0,1.0,,0.488,0.512,,2,tavares2017
39642,116,211,1822.0,0.0,4.0,1.0,,0.6993865030674846,0.3006134969325153,,2,tavares2017
39644,116,213,993.0,1.0,1.0,7.0,,0.3264462809917356,0.6735537190082644,,2,tavares2017
39646,116,215,1963.0,1.0,4.0,1.0,,0.6602787456445993,0.3397212543554007,,2,tavares2017
39648,116,217,1085.0,0.0,7.0,1.0,,0.5899053627760252,0.4100946372239748,,2,tavares2017
39650,116,219,1451.0,0.0,4.0,1.0,,0.5879732739420935,0.4120267260579065,,2,tavares2017
39652,116,221,7797.0,1.0,7.0,4.0,,0.3658964609534952,0.6341035390465048,,2,tavares2017
39654,116,223,1481.0,1.0,4.0,7.0,,0.22371364653243847,0.7762863534675615,,2,tavares2017
39656,116,225,5191.0,1.0,4.0,1.0,,0.3604255319148936,0.6395744680851064,,2,tavares2017
39658,116,227,3007.0,0.0,4.0,1.0,,0.6849206349206349,0.3150793650793651,,2,tavares2017
39660,116,229,2217.0,1.0,4.0,4.0,,0.2812121212121212,0.7187878787878788,,2,tavares2017
39662,116,231,4639.0,0.0,10.0,1.0,,0.5282705099778271,0.471729490022173,,2,tavares2017
39664,116,233,1819.0,1.0,4.0,4.0,,0.3455344070278185,0.6544655929721815,,2,tavares2017
39666,116,235,2177.0,1.0,1.0,4.0,,0.4117647058823529,0.5882352941176471,,2,tavares2017
39668,116,237,4885.0,0.0,4.0,7.0,,0.60792741165234,0.39207258834766,,2,tavares2017
39670,116,239,1735.0,0.0,4.0,1.0,,0.5897435897435898,0.41025641025641024,,2,tavares2017
39672,116,241,1631.0,1.0,1.0,1.0,,0.19210977701543736,0.8078902229845626,,2,tavares2017
39674,116,243,1857.0,1.0,1.0,7.0,,0.06481481481481481,0.9351851851851852,,2,tavares2017
39676,116,245,1083.0,0.0,1.0,7.0,,0.2641509433962264,0.7358490566037735,,2,tavares2017
39678,116,247,1103.0,1.0,4.0,10.0,,0.0,1.0,,2,tavares2017
39680,116,249,2523.0,0.0,1.0,4.0,,0.3912611717974181,0.608738828202582,,2,tavares2017
39682,116,251,5293.0,1.0,4.0,10.0,,0.6693965517241379,0.3306034482758621,,2,tavares2017
39684,116,253,2313.0,0.0,7.0,1.0,,0.5960264900662252,0.4039735099337749,,2,tavares2017
39686,116,255,4721.0,0.0,7.0,10.0,,0.5943814687037949,0.405618531296205,,2,tavares2017
39688,116,257,3927.0,0.0,7.0,7.0,,0.7001173708920188,0.29988262910798125,,2,tavares2017
39690,116,259,2431.0,1.0,10.0,7.0,,0.21875,0.78125,,2,tavares2017
39692,116,261,7053.0,0.0,7.0,1.0,,0.5891946992864424,0.4108053007135576,,2,tavares2017
39694,116,263,1233.0,0.0,7.0,4.0,,0.7390350877192983,0.2609649122807017,,2,tavares2017
39696,116,265,2639.0,1.0,7.0,4.0,,0.4467881112176414,0.5532118887823586,,2,tavares2017
39698,116,267,1323.0,0.0,10.0,1.0,,0.5022026431718062,0.4977973568281938,,2,tavares2017
39700,116,269,1559.0,1.0,4.0,4.0,,0.16415410385259632,0.8358458961474037,,2,tavares2017
